jdb	vrad	svrad	fwhm	contrast	bis_span	noise	s_mw	sig_s	rhk	sig_rhk	sn_CaII	sn10	sn50	sn60
56481.398903	-0.32976	0.00050	7.09140	52.942	-0.02721	0.00030	0.148855	0.000346	-5.0807	0.0024	66.70	111.00	263.50	234.50
56481.522472	-0.33178	0.00051	7.09228	52.942	-0.02547	0.00032	0.147556	0.000398	-5.0899	0.0028	59.40	98.90	257.10	247.60
56482.393403	-0.32942	0.00052	7.09120	52.961	-0.02610	0.00035	0.147198	0.000424	-5.0925	0.0030	56.30	95.10	228.00	203.80
56482.397165	-0.32877	0.00052	7.09370	52.951	-0.02746	0.00034	0.147781	0.000418	-5.0883	0.0030	57.00	96.00	230.20	206.90
56482.400926	-0.32960	0.00054	7.09314	52.956	-0.02703	0.00037	0.148625	0.000459	-5.0823	0.0032	53.00	89.50	216.80	196.60
56482.509103	-0.33184	0.00051	7.09275	52.951	-0.02771	0.00033	0.148196	0.000407	-5.0853	0.0029	58.40	97.40	245.40	225.70
56482.512783	-0.33205	0.00053	7.09446	52.950	-0.02705	0.00036	0.148838	0.000452	-5.0808	0.0032	53.70	90.00	228.40	211.80
56482.516591	-0.33280	0.00055	7.09248	52.957	-0.02860	0.00038	0.148027	0.000503	-5.0865	0.0036	49.40	82.70	213.40	201.60
56668.706927	-0.32758	0.00050	7.10879	52.809	-0.02606	0.00031	0.150103	0.000403	-5.0721	0.0028	58.70	108.00	256.20	231.60
56668.799756	-0.32295	0.00045	7.10872	52.786	-0.02605	0.00022	0.150631	0.000259	-5.0685	0.0018	85.70	155.10	345.90	307.90
56672.734233	-0.32674	0.00043	7.10951	52.734	-0.02600	0.00018	0.152894	0.000193	-5.0533	0.0013	113.30	188.40	474.90	463.00
56719.723233	-0.33026	0.00047	7.11106	52.786	-0.02369	0.00026	0.150497	0.000301	-5.0694	0.0021	72.50	121.70	309.50	304.20
56720.700580	-0.33101	0.00054	7.10977	52.827	-0.02446	0.00037	0.149005	0.000473	-5.0797	0.0033	49.50	90.70	208.90	180.70
56720.702906	-0.33045	0.00052	7.10856	52.824	-0.02275	0.00035	0.149325	0.000430	-5.0774	0.0030	53.50	97.50	223.60	192.60
56720.705279	-0.32950	0.00052	7.10806	52.817	-0.02357	0.00035	0.148367	0.000430	-5.0841	0.0030	53.40	97.60	223.60	190.70
56720.707652	-0.32926	0.00051	7.10823	52.814	-0.02458	0.00033	0.148602	0.000405	-5.0825	0.0028	56.00	102.00	233.40	198.80
56720.709955	-0.32956	0.00051	7.10892	52.818	-0.02264	0.00033	0.148759	0.000406	-5.0814	0.0028	56.00	102.40	234.30	198.40
56723.700684	-0.33053	0.00071	7.10909	52.860	-0.02389	0.00060	0.149730	0.000981	-5.0746	0.0068	28.90	52.60	135.30	131.10
56723.704689	-0.33014	0.00076	7.10969	52.847	-0.02520	0.00066	0.149165	0.001127	-5.0785	0.0078	26.00	47.90	124.10	120.70
56723.708196	-0.32908	0.00066	7.11189	52.837	-0.02416	0.00053	0.149026	0.000813	-5.0795	0.0057	32.90	59.60	152.50	147.60
56737.560975	-0.32818	0.00060	7.03152	53.409	-0.02828	0.00047	0.148923	0.000728	-5.0802	0.0051	35.90	66.50	162.80	156.00
56737.567121	-0.32860	0.00062	7.02760	53.427	-0.02528	0.00050	0.149861	0.000787	-5.0737	0.0054	34.00	63.20	154.80	149.00
56737.699195	-0.32731	0.00049	7.03033	53.393	-0.02662	0.00032	0.149685	0.000419	-5.0749	0.0029	55.20	98.10	237.70	229.80
56737.704669	-0.32765	0.00050	7.03033	53.409	-0.02457	0.00034	0.148622	0.000449	-5.0823	0.0031	52.10	92.80	226.10	219.80
56762.599251	-0.32980	0.00046	7.03298	53.354	-0.02558	0.00026	0.148974	0.000317	-5.0799	0.0022	70.20	125.10	284.20	246.40
56762.604644	-0.33013	0.00047	7.03329	53.358	-0.02529	0.00028	0.148704	0.000352	-5.0818	0.0025	64.00	115.10	261.10	226.90
56763.574854	-0.32713	0.00051	7.03333	53.369	-0.02661	0.00035	0.150156	0.000467	-5.0717	0.0032	51.40	89.40	221.70	208.60
56763.578500	-0.32736	0.00052	7.03368	53.380	-0.02534	0.00036	0.150064	0.000472	-5.0723	0.0032	50.90	88.40	215.10	199.10
56763.582666	-0.32873	0.00054	7.03131	53.388	-0.02645	0.00039	0.149547	0.000534	-5.0759	0.0037	46.20	81.80	195.20	176.40
56764.601323	-0.32431	0.00053	7.03291	53.383	-0.02613	0.00038	0.149822	0.000501	-5.0740	0.0034	48.70	84.30	202.40	188.30
56764.606948	-0.32428	0.00056	7.03269	53.401	-0.02553	0.00041	0.149417	0.000568	-5.0768	0.0039	44.10	77.10	185.90	172.80
56765.606843	-0.32877	0.00046	7.03467	53.359	-0.02626	0.00027	0.150616	0.000319	-5.0686	0.0022	70.30	120.50	285.10	257.80
56765.610512	-0.32904	0.00047	7.03262	53.352	-0.02707	0.00028	0.150553	0.000349	-5.0690	0.0024	65.20	112.40	267.80	242.90
56765.614274	-0.32844	0.00047	7.03383	53.360	-0.02460	0.00029	0.150614	0.000358	-5.0686	0.0024	63.80	110.90	261.80	234.80
56766.623982	-0.33296	0.00080	7.03472	53.405	-0.02970	0.00071	0.151594	0.001318	-5.0620	0.0088	24.10	43.60	112.40	109.80
56766.629225	-0.33020	0.00059	7.03432	53.378	-0.02422	0.00045	0.150053	0.000677	-5.0724	0.0046	38.70	68.00	173.10	168.80
56769.596401	-0.32813	0.00047	7.03292	53.364	-0.02720	0.00029	0.150857	0.000354	-5.0669	0.0024	64.50	113.50	256.70	222.50
56769.600046	-0.32799	0.00048	7.03616	53.349	-0.02710	0.00029	0.150861	0.000357	-5.0669	0.0024	64.00	113.20	255.30	219.20
56769.603854	-0.32768	0.00047	7.03450	53.354	-0.02669	0.00028	0.151625	0.000338	-5.0617	0.0023	67.00	118.80	263.70	223.30
56798.495557	-0.32641	0.00043	7.03661	53.324	-0.02606	0.00022	0.151985	0.000256	-5.0593	0.0017	86.60	139.30	353.30	344.10
56798.501008	-0.32636	0.00044	7.03562	53.332	-0.02527	0.00023	0.152014	0.000263	-5.0591	0.0017	84.70	133.80	348.50	348.90
56798.616478	-0.32686	0.00045	7.03558	53.337	-0.02716	0.00025	0.151074	0.000308	-5.0655	0.0021	73.50	121.30	310.00	297.00
56798.622068	-0.32615	0.00045	7.03572	53.331	-0.02598	0.00025	0.152014	0.000301	-5.0592	0.0020	75.20	123.20	322.40	313.50
56800.485587	-0.32676	0.00044	7.03558	53.332	-0.02658	0.00025	0.151232	0.000306	-5.0644	0.0021	73.60	127.90	304.00	271.80
56800.490992	-0.32715	0.00044	7.03514	53.340	-0.02779	0.00025	0.150471	0.000302	-5.0695	0.0021	74.40	128.90	307.30	276.10
56800.587840	-0.32696	0.00044	7.03747	53.336	-0.02628	0.00025	0.151371	0.000312	-5.0635	0.0021	72.80	118.10	312.30	314.40
56800.593314	-0.32627	0.00043	7.03657	53.331	-0.02767	0.00023	0.152238	0.000276	-5.0577	0.0018	81.50	128.10	344.90	353.00
56802.492130	-0.33219	0.00066	7.03157	53.398	-0.02649	0.00055	0.149544	0.000899	-5.0759	0.0062	31.80	56.50	142.60	135.50
56802.498368	-0.33235	0.00072	7.03149	53.420	-0.02632	0.00061	0.149495	0.001080	-5.0763	0.0075	28.00	49.80	127.90	123.20
56802.580390	-0.33216	0.00058	7.03463	53.379	-0.02533	0.00044	0.149042	0.000663	-5.0794	0.0046	39.80	69.50	178.20	171.40
56802.585598	-0.33155	0.00056	7.03624	53.366	-0.02548	0.00042	0.148606	0.000615	-5.0825	0.0043	42.00	73.10	186.40	178.60
56803.525671	-0.32864	0.00047	7.03393	53.350	-0.02694	0.00028	0.150793	0.000364	-5.0674	0.0025	63.80	108.30	276.60	268.00
56813.417990	-0.32921	0.00043	7.03617	53.333	-0.02563	0.00023	0.151420	0.000266	-5.0631	0.0018	83.90	142.80	331.00	287.00
56813.421787	-0.32887	0.00044	7.03750	53.325	-0.02649	0.00023	0.151098	0.000270	-5.0653	0.0018	82.60	142.20	325.50	278.40
56813.425571	-0.32988	0.00043	7.03623	53.328	-0.02638	0.00023	0.150214	0.000264	-5.0713	0.0018	84.20	145.50	329.60	277.90
56814.428274	-0.32630	0.00048	7.03561	53.347	-0.02535	0.00030	0.152793	0.000371	-5.0540	0.0024	64.20	95.90	267.90	291.40
56814.431977	-0.32621	0.00047	7.03814	53.346	-0.02692	0.00029	0.153192	0.000356	-5.0514	0.0023	66.60	99.60	275.40	297.50
56814.435831	-0.32698	0.00046	7.03748	53.339	-0.02791	0.00028	0.152504	0.000334	-5.0559	0.0022	70.00	105.20	288.50	308.20
56815.384161	-0.32892	0.00044	7.03576	53.345	-0.02694	0.00025	0.151111	0.000291	-5.0652	0.0020	77.90	127.00	313.20	297.30
56815.388027	-0.32958	0.00045	7.03575	53.347	-0.02645	0.00025	0.151224	0.000303	-5.0644	0.0020	75.30	124.20	304.90	286.30
56815.391765	-0.32928	0.00044	7.03719	53.342	-0.02769	0.00025	0.150835	0.000298	-5.0671	0.0020	76.20	125.90	308.60	288.60
56816.396145	-0.32857	0.00043	7.03647	53.321	-0.02677	0.00021	0.149886	0.000244	-5.0736	0.0017	90.00	154.40	362.70	320.30
56816.401770	-0.32812	0.00043	7.03489	53.333	-0.02631	0.00021	0.149932	0.000251	-5.0732	0.0017	87.80	150.40	355.40	316.20
56816.477148	-0.32849	0.00044	7.03638	53.334	-0.02729	0.00024	0.149682	0.000281	-5.0750	0.0019	79.70	137.70	309.80	262.00
56816.480944	-0.32763	0.00044	7.03747	53.338	-0.02619	0.00024	0.149869	0.000281	-5.0737	0.0019	79.50	137.80	309.80	261.30
56816.484682	-0.32776	0.00044	7.03648	53.331	-0.02617	0.00024	0.149879	0.000282	-5.0736	0.0019	79.40	137.40	310.40	263.00
56828.396071	-0.32779	0.00046	7.03258	53.385	-0.02559	0.00027	0.149854	0.000332	-5.0738	0.0023	68.10	118.70	271.80	234.70
56828.399798	-0.32724	0.00046	7.03268	53.388	-0.02644	0.00028	0.150556	0.000348	-5.0690	0.0024	65.70	113.90	265.50	232.30
56828.403722	-0.32752	0.00046	7.03324	53.393	-0.02557	0.00028	0.150065	0.000349	-5.0723	0.0024	65.40	113.90	262.50	227.00
56829.397530	-0.32585	0.00047	7.03250	53.395	-0.02629	0.00030	0.150724	0.000375	-5.0678	0.0025	61.80	105.70	246.60	220.60
56829.401280	-0.32662	0.00048	7.03388	53.393	-0.02574	0.00032	0.150479	0.000398	-5.0695	0.0027	58.80	99.90	237.10	216.20
56829.405076	-0.32733	0.00047	7.03249	53.389	-0.02588	0.00029	0.150393	0.000363	-5.0701	0.0025	63.50	107.50	253.80	229.70
56830.376999	-0.32598	0.00045	7.03443	53.373	-0.02652	0.00025	0.151438	0.000301	-5.0630	0.0020	74.70	123.60	306.00	287.60
56830.380737	-0.32624	0.00045	7.03332	53.372	-0.02690	0.00025	0.150581	0.000295	-5.0688	0.0020	75.70	126.00	307.90	285.90
56830.384487	-0.32683	0.00045	7.03360	53.372	-0.02650	0.00024	0.150615	0.000288	-5.0686	0.0020	77.10	128.90	311.00	286.20
56831.380749	-0.32824	0.00045	7.03446	53.367	-0.02676	0.00026	0.150874	0.000314	-5.0668	0.0021	71.80	122.50	289.90	261.20
56831.384464	-0.32846	0.00045	7.03385	53.372	-0.02658	0.00026	0.150498	0.000325	-5.0694	0.0022	69.50	120.10	279.40	247.20
56831.388260	-0.32774	0.00045	7.03524	53.365	-0.02638	0.00026	0.150165	0.000325	-5.0716	0.0022	69.40	120.40	277.70	243.60
56832.425618	-0.32737	0.00047	7.03256	53.376	-0.02634	0.00029	0.151481	0.000363	-5.0627	0.0024	63.70	107.20	262.20	245.40
56832.429252	-0.32732	0.00051	7.03401	53.392	-0.02607	0.00036	0.151245	0.000489	-5.0643	0.0033	50.20	84.60	213.50	205.90
56833.382565	-0.32893	0.00054	7.03464	53.389	-0.02422	0.00040	0.151830	0.000574	-5.0604	0.0038	44.40	75.40	191.10	186.10
56833.386187	-0.32921	0.00057	7.03395	53.401	-0.02663	0.00043	0.151996	0.000639	-5.0593	0.0043	40.90	69.70	177.90	174.00
56834.383328	-0.32687	0.00048	7.03426	53.370	-0.02593	0.00031	0.151551	0.000392	-5.0622	0.0026	59.80	102.40	239.90	219.00
56834.387031	-0.32625	0.00048	7.03252	53.379	-0.02540	0.00030	0.151086	0.000388	-5.0654	0.0026	60.10	103.20	243.30	222.40
56835.449978	-0.32788	0.00052	7.03455	53.380	-0.02447	0.00036	0.151546	0.000490	-5.0623	0.0033	50.00	85.40	208.70	195.70
56836.407965	-0.32906	0.00049	7.03445	53.372	-0.02498	0.00031	0.151503	0.000400	-5.0626	0.0027	58.80	101.80	241.70	217.00
56836.411715	-0.32924	0.00049	7.03326	53.371	-0.02559	0.00031	0.151418	0.000400	-5.0631	0.0027	58.90	102.00	241.70	215.90
56845.382952	-0.32800	0.00045	7.03212	53.372	-0.02570	0.00026	0.150938	0.000320	-5.0664	0.0022	70.50	122.10	280.70	245.50
56845.388426	-0.32786	0.00046	7.03243	53.376	-0.02596	0.00027	0.150222	0.000337	-5.0712	0.0023	67.50	116.50	269.80	237.20
56845.392048	-0.32750	0.00045	7.03208	53.371	-0.02534	0.00026	0.150969	0.000317	-5.0662	0.0021	71.20	123.10	284.10	248.30
56846.412335	-0.32772	0.00046	7.03213	53.384	-0.02535	0.00027	0.151471	0.000326	-5.0628	0.0022	69.70	117.70	277.30	247.80
56846.415911	-0.32794	0.00048	7.03036	53.398	-0.02492	0.00031	0.151295	0.000391	-5.0640	0.0026	60.00	101.70	244.80	222.10
56847.390783	-0.32819	0.00064	7.03339	53.412	-0.02620	0.00053	0.150557	0.000849	-5.0690	0.0058	33.10	57.90	143.80	135.40
56847.394568	-0.32690	0.00068	7.03283	53.425	-0.02828	0.00057	0.150776	0.000940	-5.0675	0.0064	30.70	53.90	134.20	127.20
56847.398190	-0.32779	0.00073	7.03334	53.418	-0.02349	0.00063	0.149877	0.001093	-5.0736	0.0075	27.60	48.70	122.70	117.30
56848.376801	-0.32858	0.00063	7.03076	53.397	-0.02429	0.00051	0.150157	0.000814	-5.0717	0.0056	34.10	59.40	150.70	145.30
56848.380435	-0.32798	0.00064	7.03272	53.397	-0.02630	0.00053	0.148723	0.000855	-5.0816	0.0060	32.80	57.30	145.80	141.20
56848.384312	-0.32833	0.00061	7.03169	53.407	-0.02625	0.00049	0.149842	0.000763	-5.0739	0.0053	35.70	62.10	156.90	150.30
56849.377922	-0.32784	0.00056	7.03070	53.397	-0.02577	0.00043	0.150338	0.000619	-5.0705	0.0042	41.70	72.40	178.70	169.10
56849.381509	-0.32914	0.00056	7.03122	53.406	-0.02690	0.00043	0.150258	0.000627	-5.0710	0.0043	41.30	71.60	176.90	167.40
56849.385375	-0.32814	0.00057	7.03145	53.401	-0.02624	0.00044	0.149734	0.000655	-5.0746	0.0045	39.90	69.50	172.10	162.90
56850.389482	-0.32881	0.00071	7.02725	53.438	-0.02316	0.00060	0.150186	0.001036	-5.0715	0.0071	28.70	50.30	129.70	127.50
56850.393417	-0.32887	0.00064	7.03134	53.418	-0.02786	0.00052	0.148832	0.000834	-5.0809	0.0058	33.40	57.90	148.00	144.10
56851.381101	-0.32843	0.00044	7.03171	53.389	-0.02608	0.00025	0.150215	0.000299	-5.0713	0.0020	74.90	124.50	300.10	277.80
56851.384909	-0.32844	0.00045	7.03216	53.378	-0.02560	0.00026	0.149716	0.000315	-5.0747	0.0022	71.40	120.40	288.90	264.60
56851.388601	-0.32800	0.00044	7.03278	53.371	-0.02660	0.00025	0.149813	0.000296	-5.0741	0.0020	75.40	126.90	304.30	277.60
56852.381343	-0.32900	0.00053	7.02937	53.406	-0.02707	0.00038	0.149407	0.000526	-5.0769	0.0036	47.10	81.00	199.90	187.90
56852.385127	-0.32813	0.00053	7.03020	53.404	-0.02528	0.00038	0.149529	0.000529	-5.0760	0.0037	46.90	80.30	198.80	188.00
56852.388889	-0.32841	0.00054	7.03023	53.412	-0.02331	0.00039	0.148318	0.000543	-5.0845	0.0038	45.80	79.10	195.00	185.00
56853.379073	-0.32669	0.00052	7.02944	53.410	-0.02669	0.00038	0.148708	0.000527	-5.0817	0.0037	47.00	81.70	201.00	186.80
56853.382892	-0.32759	0.00052	7.02987	53.401	-0.02731	0.00037	0.148509	0.000516	-5.0831	0.0036	47.70	82.80	204.90	190.80
56853.386654	-0.32746	0.00194	7.02812	53.400	-0.01861	0.00188	0.148242	0.005748	-5.0850	0.0406	8.10	17.00	46.70	42.20
56853.387105	-0.32769	0.00179	7.02613	53.438	-0.03083	0.00173	0.141651	0.005054	-5.1343	0.0400	9.10	18.50	50.00	45.00
56853.387568	-0.33224	0.00204	7.02372	53.436	-0.01942	0.00198	0.145237	0.006306	-5.1068	0.0468	7.50	16.00	45.00	41.50
56853.388008	-0.32537	0.00198	7.02418	53.432	-0.02131	0.00192	0.147395	0.005818	-5.0910	0.0417	8.10	16.90	45.50	41.20
56853.388459	-0.32688	0.00231	7.02643	53.370	-0.02275	0.00226	0.142792	0.007527	-5.1253	0.0584	6.70	14.00	40.60	37.90
56853.388910	-0.32494	0.00239	7.02904	53.389	-0.02269	0.00234	0.139849	0.007926	-5.1488	0.0649	6.30	13.70	39.40	36.10
56853.389362	-0.32861	0.00246	7.01898	53.403	-0.02125	0.00242	0.141598	0.008243	-5.1347	0.0653	6.20	13.20	38.70	35.80
56853.389825	-0.32606	0.00225	7.03481	53.368	-0.02763	0.00220	0.157136	0.007251	-5.0263	0.0448	6.90	14.30	41.80	39.20
56853.390276	-0.32676	0.00216	7.04119	53.368	-0.02695	0.00211	0.148181	0.006863	-5.0855	0.0485	7.10	15.20	42.80	39.00
56853.390727	-0.32524	0.00228	7.02889	53.417	-0.02638	0.00222	0.143472	0.007454	-5.1201	0.0571	6.70	14.50	40.70	36.80
56853.391190	-0.33209	0.00242	7.03091	53.394	-0.02546	0.00237	0.147492	0.008117	-5.0904	0.0581	6.20	13.70	38.30	33.50
56853.391653	-0.32517	0.00267	7.02297	53.429	-0.03600	0.00263	0.137586	0.009302	-5.1677	0.0795	5.60	12.00	36.00	33.90
56853.392093	-0.33083	0.00270	7.03335	53.397	-0.03379	0.00266	0.152769	0.009330	-5.0542	0.0614	5.50	12.30	35.20	31.80
56853.392556	-0.32805	0.00238	7.03302	53.395	-0.02964	0.00233	0.132440	0.007726	-5.2141	0.0735	6.50	13.80	39.30	36.60
56853.393031	-0.33412	0.00287	7.03584	53.311	-0.02920	0.00283	0.127135	0.010005	-5.2677	0.1077	5.30	11.20	34.50	33.20
56863.378688	-0.32765	0.00046	7.03312	53.367	-0.02767	0.00028	0.150575	0.000354	-5.0688	0.0024	64.70	111.00	268.30	242.40
56863.382426	-0.32689	0.00046	7.03167	53.373	-0.02634	0.00028	0.150886	0.000351	-5.0667	0.0024	65.40	112.70	269.40	240.40
56863.386187	-0.32631	0.00045	7.03329	53.370	-0.02667	0.00026	0.150338	0.000324	-5.0705	0.0022	69.70	120.20	284.80	251.80
56863.480904	-0.32818	0.00051	7.03212	53.387	-0.02701	0.00035	0.150406	0.000495	-5.0700	0.0034	49.30	86.60	218.80	199.60
56863.484504	-0.32800	0.00053	7.03359	53.385	-0.02556	0.00038	0.150477	0.000550	-5.0695	0.0038	45.50	80.80	202.60	182.90
56863.488253	-0.32828	0.00052	7.03389	53.379	-0.02482	0.00037	0.150702	0.000534	-5.0680	0.0036	46.70	82.30	208.00	187.80
56864.371664	-0.32863	0.00046	7.03071	53.371	-0.02644	0.00028	0.150562	0.000339	-5.0689	0.0023	67.30	114.40	272.40	245.20
56864.375402	-0.32809	0.00045	7.03133	53.374	-0.02590	0.00026	0.150566	0.000319	-5.0689	0.0022	70.90	120.60	285.80	256.60
56864.379140	-0.32863	0.00046	7.03292	53.369	-0.02559	0.00027	0.150661	0.000327	-5.0683	0.0022	69.40	117.30	281.10	255.70
56864.476160	-0.32819	0.00046	7.03441	53.364	-0.02574	0.00027	0.151479	0.000334	-5.0627	0.0022	68.40	113.00	289.20	276.50
56864.479887	-0.32818	0.00046	7.03412	53.373	-0.02599	0.00028	0.151400	0.000349	-5.0633	0.0023	66.00	108.20	280.50	270.20
56864.483695	-0.32884	0.00046	7.03300	53.375	-0.02515	0.00028	0.151782	0.000352	-5.0607	0.0024	65.70	106.50	279.70	272.00
56865.374721	-0.32969	0.00048	7.03252	53.372	-0.02612	0.00031	0.151337	0.000395	-5.0637	0.0027	59.50	99.80	246.70	234.40
56865.378378	-0.32743	0.00049	7.03207	53.366	-0.02587	0.00032	0.151397	0.000418	-5.0633	0.0028	56.90	94.90	238.30	231.10
56865.382255	-0.32814	0.00049	7.03299	53.377	-0.02606	0.00033	0.150804	0.000439	-5.0673	0.0030	54.50	92.30	230.10	220.30
56865.472308	-0.33088	0.00047	7.03497	53.368	-0.02624	0.00029	0.150779	0.000366	-5.0675	0.0025	63.00	109.00	264.50	235.20
56865.476058	-0.33032	0.00046	7.03249	53.372	-0.02541	0.00028	0.150446	0.000356	-5.0697	0.0024	64.60	109.10	271.70	249.10
56865.479819	-0.32981	0.00046	7.03486	53.365	-0.02659	0.00028	0.151421	0.000356	-5.0631	0.0024	64.90	107.30	274.10	257.80
56866.366204	-0.32788	0.00043	7.03266	53.349	-0.02629	0.00024	0.151829	0.000273	-5.0604	0.0018	81.40	134.70	321.30	297.10
56866.369966	-0.32850	0.00043	7.03401	53.357	-0.02519	0.00024	0.151888	0.000276	-5.0600	0.0018	80.70	133.80	319.30	294.00
56866.373611	-0.32854	0.00044	7.03315	53.360	-0.02522	0.00026	0.150986	0.000306	-5.0660	0.0021	73.40	122.90	294.40	268.20
56866.459058	-0.32925	0.00049	7.03353	53.382	-0.02652	0.00033	0.151447	0.000433	-5.0629	0.0029	55.30	93.00	236.60	224.90
56866.462912	-0.32952	0.00050	7.03253	53.374	-0.02580	0.00034	0.151892	0.000457	-5.0600	0.0030	53.00	89.30	227.60	216.00
56866.466581	-0.32764	0.00050	7.03439	53.375	-0.02532	0.00034	0.151776	0.000457	-5.0607	0.0031	52.90	89.00	227.70	215.60
56883.359819	-0.32771	0.00051	7.03333	53.380	-0.02593	0.00035	0.149776	0.000478	-5.0743	0.0033	50.60	86.90	216.00	203.30
56883.363361	-0.32852	0.00050	7.03225	53.387	-0.02545	0.00035	0.149421	0.000475	-5.0768	0.0033	50.80	88.30	216.70	200.50
56883.367319	-0.32866	0.00054	7.03308	53.392	-0.02564	0.00040	0.148704	0.000560	-5.0818	0.0039	44.60	78.00	192.30	179.20
56884.355304	-0.32879	0.00054	7.03052	53.380	-0.02496	0.00039	0.150855	0.000546	-5.0669	0.0037	45.60	80.80	192.20	172.20
56884.359182	-0.33044	0.00055	7.03292	53.386	-0.02697	0.00041	0.150268	0.000595	-5.0709	0.0041	42.60	75.40	182.30	166.60
56884.363093	-0.33034	0.00053	7.03346	53.394	-0.02717	0.00038	0.149577	0.000537	-5.0757	0.0037	46.10	80.80	198.80	184.40
56885.354540	-0.32848	0.00054	7.03304	53.379	-0.02550	0.00039	0.149584	0.000557	-5.0756	0.0039	44.90	77.60	197.30	189.50
56885.358325	-0.32812	0.00053	7.03074	53.394	-0.02849	0.00038	0.149983	0.000545	-5.0729	0.0037	45.60	79.80	199.90	188.00
56885.362109	-0.32769	0.00054	7.03332	53.387	-0.02581	0.00039	0.149939	0.000562	-5.0732	0.0039	44.70	77.40	196.70	188.20
56886.353776	-0.33151	0.00049	7.03287	53.365	-0.02585	0.00032	0.149935	0.000427	-5.0732	0.0029	55.20	96.70	232.50	208.60
56886.357630	-0.33111	0.00052	7.03282	53.377	-0.02833	0.00038	0.149093	0.000522	-5.0790	0.0036	47.10	82.70	201.90	183.70
56886.361137	-0.33061	0.00049	7.03217	53.384	-0.02511	0.00033	0.149940	0.000428	-5.0732	0.0029	55.20	95.30	234.60	215.10
56887.353302	-0.33028	0.00051	7.03204	53.367	-0.02728	0.00036	0.150466	0.000482	-5.0696	0.0033	50.30	86.40	216.00	202.90
56887.356971	-0.32966	0.00053	7.03317	53.383	-0.02575	0.00038	0.150193	0.000530	-5.0714	0.0036	46.70	80.70	202.40	189.50
56887.360814	-0.32978	0.00053	7.03273	53.382	-0.02718	0.00039	0.149352	0.000541	-5.0772	0.0038	45.90	79.70	199.10	187.80
56888.351602	-0.32983	0.00048	7.03181	53.373	-0.02678	0.00032	0.150522	0.000412	-5.0692	0.0028	57.00	97.50	241.70	226.10
56888.355329	-0.32917	0.00048	7.03345	53.373	-0.02732	0.00032	0.150280	0.000413	-5.0708	0.0028	56.80	97.40	241.80	225.60
56888.359021	-0.32905	0.00047	7.03233	53.374	-0.02646	0.00030	0.150490	0.000383	-5.0694	0.0026	60.50	103.20	257.90	239.50
56889.355285	-0.32694	0.00063	7.03430	53.387	-0.02427	0.00052	0.150562	0.000840	-5.0689	0.0057	33.10	59.30	147.20	137.10
56889.359081	-0.32798	0.00062	7.03159	53.418	-0.02587	0.00051	0.149242	0.000816	-5.0780	0.0057	33.60	60.00	150.90	141.90
56889.362923	-0.32840	0.00055	7.03136	53.391	-0.02609	0.00042	0.150826	0.000612	-5.0671	0.0041	41.90	73.10	183.10	169.80
56890.421407	-0.32732	0.00056	7.03276	53.395	-0.02564	0.00043	0.149977	0.000672	-5.0729	0.0046	38.90	69.50	178.70	164.10
56890.425250	-0.32788	0.00052	7.03439	53.377	-0.02432	0.00037	0.149448	0.000550	-5.0766	0.0038	45.20	81.30	205.20	185.50
56890.429034	-0.32708	0.00054	7.03499	53.385	-0.02470	0.00041	0.148942	0.000616	-5.0801	0.0043	41.40	74.90	188.00	171.00
56891.349504	-0.32712	0.00045	7.03227	53.371	-0.02627	0.00027	0.151277	0.000323	-5.0641	0.0022	70.00	115.40	287.30	275.10
56891.353196	-0.32781	0.00045	7.03310	53.363	-0.02512	0.00027	0.151524	0.000320	-5.0624	0.0021	70.50	117.50	286.90	268.60
56891.357004	-0.32655	0.00044	7.03243	53.365	-0.02474	0.00025	0.150931	0.000301	-5.0664	0.0020	74.30	124.20	300.20	277.70
57054.800087	-0.32855	0.00054	7.02839	53.418	-0.02533	0.00041	0.150139	0.000592	-5.0718	0.0041	42.40	78.10	188.50	184.10
57054.804068	-0.32791	0.00047	7.03059	53.388	-0.02779	0.00032	0.150892	0.000405	-5.0667	0.0027	57.40	102.20	245.80	240.30
57106.666623	-0.32553	0.00049	7.02946	53.401	-0.02696	0.00033	0.150147	0.000438	-5.0718	0.0030	54.10	91.70	236.10	251.60
57106.671958	-0.32615	0.00049	7.02813	53.402	-0.02495	0.00034	0.151033	0.000450	-5.0657	0.0030	53.00	89.20	232.70	251.80
57106.755837	-0.32633	0.00053	7.03011	53.405	-0.02755	0.00038	0.151172	0.000544	-5.0648	0.0037	45.70	78.80	205.00	217.60
57106.761288	-0.32636	0.00053	7.02827	53.413	-0.02632	0.00038	0.149733	0.000550	-5.0746	0.0038	45.20	78.40	204.00	215.00
57107.685558	-0.32701	0.00045	7.02881	53.386	-0.02756	0.00027	0.149813	0.000333	-5.0741	0.0023	67.60	115.20	292.10	302.30
57107.691160	-0.32748	0.00045	7.02888	53.388	-0.02577	0.00026	0.150487	0.000331	-5.0694	0.0023	68.00	116.10	294.60	303.90
57107.752503	-0.32891	0.00049	7.02876	53.402	-0.02411	0.00033	0.149018	0.000434	-5.0796	0.0030	54.10	96.70	235.30	226.50
57107.756253	-0.32820	0.00047	7.02890	53.397	-0.02605	0.00031	0.149900	0.000398	-5.0735	0.0027	58.20	103.50	251.50	240.90
57107.760049	-0.32826	0.00047	7.02937	53.395	-0.02516	0.00030	0.148662	0.000386	-5.0821	0.0027	59.50	105.80	258.10	245.80
