jdb	vrad	svrad	fwhm	contrast	bis_span	noise	s_mw	sig_s	rhk	sig_rhk	sn_CaII	sn10	sn50	sn60
56254.324674	26.82732	0.00055	5.91222	38.902	-0.00269	0.00036	0.193419	0.000539	-4.8946	0.0019	51.10	93.30	235.60	242.80
56254.326468	26.82687	0.00057	5.91197	38.911	-0.00159	0.00041	0.193214	0.000630	-4.8954	0.0023	44.90	82.60	213.50	221.50
56254.328262	26.82534	0.00058	5.91253	38.911	-0.00157	0.00041	0.193028	0.000646	-4.8960	0.0023	44.10	81.30	209.10	215.20
56254.330056	26.82732	0.00060	5.91124	38.905	-0.00214	0.00045	0.194461	0.000715	-4.8909	0.0025	40.70	75.10	194.80	203.10
56366.643845	26.82617	0.00058	5.93285	38.783	-0.00353	0.00026	0.192351	0.000398	-4.8985	0.0014	70.10	121.20	352.70	359.20
56366.647410	26.82535	0.00048	5.93482	38.783	-0.00383	0.00026	0.192595	0.000397	-4.8976	0.0014	70.40	122.00	352.10	356.20
56381.778104	26.82506	0.00044	5.94142	38.522	-0.00244	0.00019	0.195440	0.000267	-4.8874	0.0009	101.40	168.60	481.70	513.10
56382.700183	26.82877	0.00043	5.93850	38.703	-0.00208	0.00018	0.195698	0.000243	-4.8865	0.0009	111.30	179.60	505.00	519.40
56382.778839	26.82910	0.00049	5.93867	38.483	-0.00244	0.00029	0.196383	0.000401	-4.8841	0.0014	71.20	112.50	324.80	347.40
56399.743552	26.82517	0.00054	5.93866	38.791	-0.00081	0.00037	0.190582	0.000573	-4.9049	0.0021	51.70	90.20	242.50	241.90
56399.746271	26.82488	0.00053	5.94015	38.785	-0.00103	0.00036	0.191121	0.000538	-4.9029	0.0020	54.60	94.50	254.60	254.40
56399.748910	26.82469	0.00051	5.94150	38.778	-0.00100	0.00033	0.192728	0.000479	-4.8971	0.0017	60.10	104.00	279.80	279.70
56400.656028	26.82515	0.00070	5.93844	38.824	-0.00337	0.00057	0.187931	0.001056	-4.9148	0.0040	32.10	57.70	159.70	163.60
56400.659916	26.82485	0.00065	5.93850	38.819	-0.00281	0.00052	0.187685	0.000915	-4.9157	0.0034	35.70	63.70	175.70	180.00
56401.623203	26.82938	0.00052	5.93708	38.792	-0.00233	0.00035	0.191031	0.000535	-4.9033	0.0020	55.00	90.60	257.90	284.90
56401.633446	26.82912	0.00051	5.93682	38.791	-0.00415	0.00033	0.193586	0.000499	-4.8940	0.0018	58.60	95.80	272.00	301.60
56401.637312	26.82809	0.00053	5.93662	38.792	-0.00197	0.00036	0.192093	0.000545	-4.8994	0.0020	54.30	90.40	254.40	276.70
56402.604719	26.82717	0.00051	5.93823	38.778	-0.00273	0.00033	0.192205	0.000496	-4.8990	0.0018	58.40	99.90	281.20	290.80
56402.608596	26.82659	0.00051	5.93855	38.783	-0.00357	0.00032	0.191567	0.000489	-4.9013	0.0018	59.00	101.70	285.00	292.80
56402.737346	26.82784	0.00065	5.93441	38.811	-0.00253	0.00052	0.189503	0.000876	-4.9089	0.0032	37.20	63.10	176.30	187.30
56402.746640	26.82950	0.00052	5.93716	38.781	-0.00318	0.00035	0.192701	0.000510	-4.8972	0.0018	57.50	93.70	263.10	286.00
56402.750517	26.82819	0.00076	5.93951	38.754	-0.00373	0.00065	0.188341	0.001213	-4.9132	0.0045	29.20	50.50	141.40	149.40
56403.583955	26.82824	0.00125	5.93931	38.801	-0.00263	0.00119	0.184907	0.003236	-4.9263	0.0125	14.30	26.90	81.90	86.60
56403.586570	26.82787	0.00124	5.93747	38.809	-0.00838	0.00118	0.178696	0.003187	-4.9509	0.0130	14.40	27.10	82.90	87.80
56403.589186	26.82698	0.00181	5.93434	38.798	0.00230	0.00177	0.170072	0.006062	-4.9877	0.0269	8.90	18.00	58.00	60.90
56403.688850	26.83485	0.00141	5.93000	38.816	0.00278	0.00135	0.177926	0.003646	-4.9541	0.0150	13.20	23.30	72.50	80.70
56403.694082	26.82788	0.00156	5.94243	38.752	-0.00105	0.00151	0.179562	0.004308	-4.9474	0.0175	11.60	21.20	66.20	72.60
56419.664104	26.82793	0.00045	5.94434	38.707	-0.00276	0.00020	0.188070	0.000259	-4.9142	0.0010	94.80	179.50	406.60	337.90
56419.669659	26.82888	0.00045	5.94395	38.716	-0.00266	0.00020	0.187964	0.000261	-4.9146	0.0010	94.10	179.30	396.10	326.10
56419.706835	26.82682	0.00044	5.94381	38.697	-0.00226	0.00019	0.189318	0.000237	-4.9096	0.0009	103.70	190.30	450.40	380.40
56419.710956	26.82693	0.00044	5.94487	38.692	-0.00204	0.00018	0.189272	0.000235	-4.9098	0.0009	104.50	190.90	467.60	408.70
56419.714729	26.82704	0.00045	5.94473	38.697	-0.00193	0.00019	0.189324	0.000244	-4.9096	0.0009	101.00	185.20	440.20	375.60
56420.638749	26.82655	0.00045	5.94530	38.705	-0.00219	0.00021	0.190076	0.000273	-4.9068	0.0010	91.00	168.30	409.90	364.20
56420.642511	26.82580	0.00045	5.94499	38.688	-0.00223	0.00019	0.189900	0.000253	-4.9074	0.0009	97.90	179.60	443.30	398.90
56420.646284	26.82628	0.00045	5.94582	38.696	-0.00179	0.00020	0.189719	0.000261	-4.9081	0.0010	94.70	174.10	430.50	389.40
56420.725347	26.82756	0.00043	5.94365	38.635	-0.00230	0.00016	0.190133	0.000198	-4.9066	0.0007	122.80	226.00	541.20	474.20
56420.729108	26.82766	0.00054	5.94340	38.640	-0.00265	0.00016	0.190612	0.000202	-4.9048	0.0007	121.10	222.40	535.90	470.50
56420.732881	26.82683	0.00044	5.94577	38.672	-0.00230	0.00018	0.190150	0.000228	-4.9065	0.0008	107.50	198.00	476.70	418.30
56421.640177	26.82582	0.00044	5.94718	38.675	-0.00170	0.00018	0.191297	0.000231	-4.9023	0.0008	106.80	191.70	474.20	422.30
56421.645397	26.82529	0.00046	5.94771	38.701	-0.00171	0.00021	0.191569	0.000271	-4.9013	0.0010	92.30	164.50	406.60	361.60
56421.654379	26.82645	0.00046	5.94774	38.702	-0.00125	0.00022	0.190719	0.000290	-4.9044	0.0011	86.50	156.60	383.90	337.30
56421.724379	26.82446	0.00046	5.94693	38.701	-0.00240	0.00022	0.191755	0.000283	-4.9006	0.0010	88.80	156.30	392.10	350.90
56421.725826	26.82608	0.00046	5.94793	38.690	-0.00242	0.00021	0.192256	0.000267	-4.8988	0.0010	93.70	165.40	413.60	367.00
56421.727284	26.82557	0.00046	5.94657	38.694	-0.00254	0.00021	0.192248	0.000266	-4.8988	0.0010	94.40	166.20	416.70	370.00
56421.728731	26.82541	0.00046	5.94655	38.697	-0.00283	0.00021	0.191984	0.000272	-4.8998	0.0010	92.10	162.70	409.20	363.80
56421.730189	26.82507	0.00046	5.94697	38.700	-0.00145	0.00022	0.191911	0.000277	-4.9001	0.0010	90.50	160.50	400.00	351.90
56421.731647	26.82529	0.00046	5.94798	38.696	-0.00203	0.00021	0.192030	0.000273	-4.8996	0.0010	91.70	162.00	408.20	363.70
56421.733094	26.82520	0.00046	5.94722	38.703	-0.00265	0.00022	0.191458	0.000287	-4.9017	0.0010	87.70	155.20	388.20	345.20
56421.734553	26.82551	0.00046	5.94724	38.700	-0.00157	0.00022	0.191483	0.000280	-4.9016	0.0010	89.60	158.60	396.20	350.90
56421.735999	26.82617	0.00046	5.94715	38.696	-0.00183	0.00021	0.191736	0.000272	-4.9007	0.0010	92.10	162.80	408.00	361.40
56423.639886	26.82850	0.00163	5.94979	38.743	-0.00467	0.00158	0.189897	0.004217	-4.9074	0.0156	10.50	21.00	61.50	59.50
56433.575042	26.82602	0.00043	5.94346	38.663	-0.00392	0.00017	0.190137	0.000210	-4.9066	0.0008	116.90	199.50	531.90	516.40
56433.577658	26.82597	0.00043	5.94330	38.665	-0.00256	0.00017	0.189800	0.000210	-4.9078	0.0008	116.90	200.40	530.80	511.60
56433.580262	26.82649	0.00043	5.94397	38.661	-0.00258	0.00017	0.189857	0.000209	-4.9076	0.0008	117.20	202.50	532.50	509.20
56433.582889	26.82634	0.00043	5.94407	38.665	-0.00204	0.00017	0.189573	0.000213	-4.9086	0.0008	114.90	198.50	523.80	503.20
56433.585493	26.82586	0.00043	5.94403	38.667	-0.00268	0.00017	0.189584	0.000213	-4.9086	0.0008	115.00	199.30	524.10	502.30
56435.724654	26.82525	0.00044	5.94437	38.676	-0.00332	0.00018	0.190059	0.000224	-4.9068	0.0008	110.20	181.50	501.40	507.30
56463.426734	26.82617	0.00047	5.95572	38.652	-0.00194	0.00025	0.192507	0.000357	-4.8979	0.0013	72.40	130.10	351.70	338.20
56463.429350	26.82570	0.00050	5.95757	38.666	-0.00235	0.00030	0.192475	0.000437	-4.8980	0.0016	60.60	109.70	298.60	290.40
56463.707676	26.82630	0.00044	5.95521	38.620	-0.00189	0.00018	0.192629	0.000233	-4.8975	0.0008	106.60	193.50	478.50	421.00
56463.710280	26.82737	0.00054	5.95582	38.618	-0.00137	0.00018	0.192637	0.000234	-4.8974	0.0008	105.90	194.20	470.90	406.60
56465.449099	26.82582	0.00050	5.95593	38.661	-0.00218	0.00031	0.192665	0.000441	-4.8973	0.0016	60.10	108.80	288.90	272.30
56465.451715	26.82516	0.00061	5.95580	38.681	-0.00163	0.00046	0.191917	0.000749	-4.9000	0.0027	38.90	71.30	193.30	188.80
56465.712517	26.82703	0.00045	5.95661	38.625	0.00029	0.00021	0.193428	0.000276	-4.8946	0.0010	91.60	162.60	427.40	398.70
56465.715133	26.82695	0.00044	5.95508	38.630	-0.00110	0.00020	0.193027	0.000264	-4.8960	0.0010	95.30	169.70	442.00	407.10
56466.430374	26.82578	0.00044	5.95663	38.612	-0.00197	0.00019	0.193486	0.000258	-4.8944	0.0009	97.20	178.40	462.80	422.10
56466.433557	26.82604	0.00054	5.95508	38.609	-0.00191	0.00018	0.192839	0.000247	-4.8967	0.0009	101.00	187.00	479.20	428.80
56471.473927	26.82645	0.00050	5.95762	38.678	-0.00255	0.00033	0.189795	0.000479	-4.9078	0.0018	56.00	99.50	274.40	270.40
56471.476103	26.82652	0.00062	5.95583	38.690	-0.00202	0.00036	0.189497	0.000542	-4.9089	0.0020	50.40	90.50	249.00	244.10
56471.478788	26.82702	0.00054	5.95703	38.698	-0.00179	0.00039	0.188462	0.000594	-4.9128	0.0022	46.70	84.10	229.90	224.20
56471.520027	26.82553	0.00062	5.95685	38.689	-0.00193	0.00037	0.189551	0.000549	-4.9087	0.0020	49.90	90.00	240.80	228.80
56471.522365	26.82519	0.00049	5.95719	38.667	-0.00159	0.00032	0.190491	0.000456	-4.9053	0.0017	58.40	103.60	283.20	275.20
56471.524738	26.82545	0.00058	5.95741	38.667	-0.00182	0.00029	0.190963	0.000414	-4.9035	0.0015	63.50	113.10	305.60	292.40
56471.596915	26.82574	0.00064	5.95633	38.707	-0.00142	0.00041	0.188965	0.000626	-4.9109	0.0023	44.80	80.30	221.10	220.90
56471.599346	26.82620	0.00052	5.95553	38.689	-0.00145	0.00036	0.190796	0.000532	-4.9041	0.0020	51.40	92.50	249.70	242.60
56471.601753	26.82538	0.00056	5.95869	38.693	-0.00233	0.00041	0.188374	0.000634	-4.9131	0.0024	44.30	80.00	217.50	214.50
56471.604056	26.82589	0.00055	5.95629	38.703	0.00019	0.00040	0.189687	0.000604	-4.9082	0.0022	46.20	82.90	225.80	222.90
56471.606383	26.82503	0.00065	5.95825	38.699	-0.00247	0.00041	0.188288	0.000642	-4.9134	0.0024	43.90	79.20	216.00	213.00
56471.608790	26.82586	0.00057	5.95530	38.705	-0.00008	0.00042	0.189119	0.000659	-4.9103	0.0025	43.00	77.40	212.60	211.60
56471.611256	26.82575	0.00056	5.95417	38.705	-0.00087	0.00041	0.188937	0.000642	-4.9110	0.0024	43.80	78.90	215.50	214.20
56471.613501	26.82623	0.00055	5.95663	38.701	-0.00261	0.00040	0.191019	0.000607	-4.9033	0.0022	46.10	82.70	225.90	224.20
56471.615978	26.82632	0.00051	5.95741	38.673	-0.00199	0.00034	0.190768	0.000496	-4.9042	0.0018	54.50	96.70	264.10	260.80
56471.618258	26.82670	0.00052	5.95755	38.682	-0.00176	0.00036	0.189852	0.000523	-4.9076	0.0019	52.00	92.20	252.50	251.20
56471.620770	26.82732	0.00050	5.95815	38.666	-0.00091	0.00032	0.191679	0.000458	-4.9009	0.0017	58.50	102.40	281.50	280.50
56471.623038	26.82705	0.00059	5.95573	38.669	-0.00228	0.00032	0.191615	0.000451	-4.9011	0.0016	59.20	104.80	282.60	275.50
56471.625503	26.82593	0.00051	5.95595	38.679	-0.00227	0.00034	0.190521	0.000494	-4.9051	0.0018	54.60	97.20	264.20	258.80
56471.627772	26.82697	0.00050	5.95781	38.670	-0.00182	0.00032	0.191663	0.000469	-4.9010	0.0017	57.20	101.60	276.00	270.20
56471.630434	26.82741	0.00064	5.95775	38.731	-0.00212	0.00051	0.185896	0.000858	-4.9225	0.0033	34.80	63.40	175.10	175.00
56471.634311	26.82540	0.00059	5.95657	38.703	-0.00216	0.00045	0.185998	0.000708	-4.9221	0.0027	40.40	73.00	199.90	197.50
56471.636684	26.82634	0.00055	5.95572	38.698	-0.00142	0.00040	0.188637	0.000618	-4.9121	0.0023	45.20	81.50	221.90	218.00
56471.639161	26.82578	0.00069	5.95684	38.710	-0.00210	0.00047	0.186384	0.000754	-4.9206	0.0029	38.40	69.90	191.40	190.20
56471.641592	26.82652	0.00056	5.95790	38.693	-0.00156	0.00041	0.188516	0.000632	-4.9126	0.0024	44.40	80.00	217.80	214.00
56471.643768	26.82612	0.00067	5.95740	38.703	-0.00194	0.00045	0.187166	0.000712	-4.9177	0.0027	40.40	72.80	200.00	198.90
56471.646476	26.82559	0.00069	5.95669	38.716	-0.00117	0.00047	0.186584	0.000750	-4.9199	0.0029	38.70	70.30	191.80	188.50
56471.648432	26.82718	0.00109	5.95516	38.872	-0.00002	0.00102	0.159120	0.002322	-5.0393	0.0116	16.30	31.80	91.20	91.40
56471.651001	26.82752	0.00125	5.96245	38.877	-0.00071	0.00119	0.149903	0.002973	-5.0881	0.0167	13.50	27.30	78.70	78.20
56471.653513	26.82808	0.00139	5.95323	38.927	-0.00619	0.00134	0.135847	0.003595	-5.1750	0.0246	11.60	24.10	70.60	69.00
56471.655701	26.82630	0.00082	5.95909	38.771	-0.00104	0.00072	0.175602	0.001391	-4.9638	0.0059	24.00	45.00	125.40	125.10
56479.570422	26.82977	0.00046	5.95634	38.609	-0.00063	0.00023	0.200078	0.000296	-4.8714	0.0010	88.40	140.70	395.20	408.80
56479.571857	26.82966	0.00046	5.95565	38.605	-0.00002	0.00022	0.200302	0.000287	-4.8706	0.0010	91.00	144.90	409.20	422.60
56479.573362	26.82965	0.00046	5.95663	38.606	-0.00024	0.00023	0.199564	0.000289	-4.8731	0.0010	90.30	143.20	405.80	421.20
56479.574797	26.83018	0.00046	5.95616	38.604	-0.00025	0.00022	0.200452	0.000286	-4.8701	0.0010	91.60	143.90	411.40	429.00
56479.576255	26.83061	0.00045	5.95662	38.602	0.00010	0.00022	0.200074	0.000281	-4.8714	0.0010	93.00	145.20	416.90	435.90
56479.577702	26.83116	0.00045	5.95630	38.600	0.00029	0.00022	0.200295	0.000281	-4.8706	0.0010	92.90	144.50	416.10	435.70
56481.590371	26.82637	0.00060	5.95592	38.651	-0.00056	0.00045	0.196014	0.000711	-4.8854	0.0025	41.10	74.40	198.60	191.40
56481.591760	26.82649	0.00053	5.95939	38.625	-0.00162	0.00035	0.194980	0.000505	-4.8891	0.0018	54.30	96.80	258.10	244.80
56481.593218	26.82619	0.00058	5.95879	38.643	-0.00223	0.00041	0.195661	0.000638	-4.8866	0.0022	44.90	79.90	217.60	213.30
56481.594757	26.82714	0.00055	5.95630	38.640	-0.00054	0.00038	0.195538	0.000570	-4.8871	0.0020	49.10	87.60	234.10	224.60
56481.596135	26.82690	0.00057	5.95543	38.655	-0.00070	0.00041	0.197014	0.000635	-4.8819	0.0022	45.00	81.30	217.00	207.70
56481.597616	26.82600	0.00053	5.95812	38.625	-0.00105	0.00035	0.196038	0.000507	-4.8853	0.0018	54.20	97.00	255.90	240.30
56481.599040	26.82650	0.00055	5.95635	38.641	-0.00195	0.00038	0.196038	0.000574	-4.8853	0.0020	48.90	88.00	232.80	220.50
56481.600487	26.82704	0.00055	5.95810	38.633	-0.00188	0.00038	0.195946	0.000563	-4.8856	0.0020	49.70	90.00	232.30	214.80
56481.677918	26.82626	0.00053	5.95934	38.623	-0.00109	0.00035	0.196966	0.000510	-4.8821	0.0018	54.00	96.50	258.40	249.00
56481.679365	26.82642	0.00052	5.95747	38.627	-0.00068	0.00033	0.196730	0.000475	-4.8829	0.0017	57.30	101.60	274.40	264.50
56481.680824	26.82826	0.00060	5.95802	38.629	-0.00106	0.00031	0.197353	0.000445	-4.8807	0.0015	60.70	108.10	287.70	273.00
56481.682259	26.82670	0.00051	5.95795	38.628	-0.00124	0.00031	0.196020	0.000447	-4.8854	0.0016	60.30	107.20	287.00	274.00
56481.683763	26.82584	0.00052	5.95773	38.628	0.00019	0.00033	0.196745	0.000471	-4.8828	0.0016	57.80	102.00	276.30	267.00
56481.685152	26.82683	0.00052	5.95741	38.631	-0.00098	0.00033	0.196665	0.000479	-4.8831	0.0017	57.00	101.60	271.30	257.50
56481.686634	26.82624	0.00054	5.95708	38.628	0.00036	0.00036	0.195615	0.000530	-4.8868	0.0019	52.20	93.50	250.60	240.40
56482.604483	26.82718	0.00055	5.95838	38.628	-0.00047	0.00038	0.195615	0.000577	-4.8868	0.0020	48.60	87.30	232.80	224.60
56482.605976	26.82754	0.00056	5.95902	38.637	-0.00114	0.00040	0.195870	0.000608	-4.8859	0.0021	46.60	83.90	223.60	215.50
56482.607342	26.82654	0.00055	5.95735	38.637	-0.00173	0.00039	0.195356	0.000591	-4.8877	0.0021	47.60	85.60	228.80	221.10
56482.608881	26.82634	0.00061	5.95914	38.639	-0.00241	0.00047	0.196417	0.000745	-4.8840	0.0026	39.60	71.50	191.70	187.40
56482.610270	26.82683	0.00067	5.95801	38.643	-0.00118	0.00054	0.194954	0.000920	-4.8891	0.0033	33.50	61.30	166.10	163.60
56482.611775	26.82694	0.00065	5.95849	38.641	-0.00387	0.00051	0.196291	0.000853	-4.8844	0.0030	35.60	65.10	174.40	169.90
56482.613141	26.82728	0.00064	5.95697	38.650	-0.00160	0.00051	0.195338	0.000844	-4.8878	0.0030	35.80	65.30	176.10	172.10
56482.677158	26.82637	0.00068	5.96008	38.639	-0.00341	0.00056	0.195431	0.000977	-4.8875	0.0035	32.00	58.80	160.90	161.20
56482.679797	26.82707	0.00066	5.95618	38.663	-0.00092	0.00053	0.193878	0.000911	-4.8930	0.0033	33.70	61.80	169.30	169.20
56482.682413	26.82733	0.00062	5.95655	38.646	-0.00019	0.00048	0.197474	0.000809	-4.8803	0.0028	37.20	67.70	185.60	185.80
56482.685109	26.82759	0.00064	5.95866	38.647	-0.00188	0.00051	0.196281	0.000868	-4.8845	0.0030	35.10	64.10	175.90	176.40
56495.553327	26.82828	0.00044	5.95757	38.570	0.00005	0.00017	0.196396	0.000220	-4.8841	0.0008	115.00	199.10	518.30	486.50
56495.555920	26.82690	0.00045	5.95821	38.598	-0.00109	0.00020	0.196983	0.000263	-4.8820	0.0009	97.90	165.20	452.90	448.80
56495.558686	26.82790	0.00045	5.95897	38.596	0.00025	0.00020	0.196564	0.000259	-4.8835	0.0009	99.00	169.00	454.60	442.50
56495.561221	26.82871	0.00044	5.95716	38.563	-0.00027	0.00017	0.195756	0.000214	-4.8863	0.0008	117.40	209.60	522.60	462.60
56495.563836	26.82841	0.00044	5.95698	38.568	-0.00128	0.00017	0.195781	0.000216	-4.8862	0.0008	116.80	210.80	515.40	444.40
56496.574257	26.82844	0.00046	5.96057	38.611	-0.00020	0.00023	0.196959	0.000294	-4.8821	0.0010	88.30	148.70	392.80	379.20
56496.575704	26.82810	0.00046	5.95931	38.609	-0.00033	0.00023	0.197384	0.000297	-4.8806	0.0010	87.70	147.00	392.40	382.50
56496.577162	26.82827	0.00046	5.95892	38.616	0.00070	0.00023	0.197353	0.000302	-4.8807	0.0010	86.50	144.20	389.60	384.30
56496.578609	26.82845	0.00046	5.95924	38.618	-0.00010	0.00024	0.197645	0.000317	-4.8797	0.0011	82.70	137.80	373.40	368.90
56496.580044	26.82766	0.00046	5.95912	38.620	-0.00043	0.00024	0.197847	0.000321	-4.8790	0.0011	81.80	137.50	370.40	363.20
56496.581491	26.82844	0.00047	5.95965	38.616	-0.00061	0.00025	0.197390	0.000326	-4.8806	0.0011	80.70	136.90	365.50	354.20
56496.582961	26.82860	0.00046	5.95830	38.616	-0.00039	0.00024	0.197556	0.000314	-4.8800	0.0011	83.50	140.40	377.20	368.90
56496.584408	26.82728	0.00046	5.95950	38.616	0.00008	0.00024	0.197725	0.000316	-4.8794	0.0011	83.00	139.10	376.50	369.80
56496.650520	26.82857	0.00046	5.96045	38.616	-0.00057	0.00023	0.197384	0.000295	-4.8806	0.0010	88.40	149.10	394.70	381.20
56496.651990	26.82826	0.00045	5.95973	38.611	-0.00107	0.00022	0.197310	0.000283	-4.8809	0.0010	91.50	154.00	405.60	391.70
56496.653425	26.82824	0.00046	5.96003	38.611	-0.00123	0.00023	0.197663	0.000293	-4.8796	0.0010	88.90	149.50	397.00	384.90
56496.654872	26.82882	0.00046	5.95927	38.620	-0.00027	0.00024	0.198407	0.000308	-4.8771	0.0011	85.20	142.10	384.10	377.20
56496.656319	26.83008	0.00056	5.96081	38.612	-0.00089	0.00023	0.197593	0.000292	-4.8799	0.0010	89.30	149.70	400.40	391.20
56496.657765	26.82863	0.00046	5.96051	38.613	0.00017	0.00024	0.197623	0.000307	-4.8798	0.0011	85.10	142.10	385.40	380.20
56496.659247	26.82848	0.00046	5.95966	38.622	-0.00092	0.00024	0.196523	0.000322	-4.8836	0.0011	81.30	138.70	369.50	355.30
56496.660694	26.82849	0.00046	5.95971	38.617	-0.00133	0.00024	0.197959	0.000306	-4.8786	0.0011	85.60	142.30	386.50	382.20
56497.522975	26.82824	0.00046	5.95997	38.610	-0.00192	0.00022	0.197213	0.000290	-4.8812	0.0010	89.30	154.90	397.40	365.60
56497.524422	26.82856	0.00046	5.96076	38.613	-0.00111	0.00023	0.196589	0.000292	-4.8834	0.0010	88.70	153.60	393.70	362.00
56497.525869	26.82881	0.00046	5.95963	38.613	-0.00179	0.00023	0.197064	0.000296	-4.8817	0.0010	87.80	152.20	391.30	359.60
56497.527327	26.82819	0.00046	5.96046	38.614	-0.00170	0.00023	0.197066	0.000297	-4.8817	0.0010	87.50	152.30	387.50	351.60
56497.528763	26.82793	0.00046	5.96099	38.611	-0.00179	0.00023	0.196319	0.000297	-4.8843	0.0010	87.10	151.20	387.10	354.90
56497.530233	26.82771	0.00046	5.96152	38.612	-0.00165	0.00023	0.196667	0.000299	-4.8831	0.0010	86.70	150.00	386.90	357.10
56497.531679	26.82830	0.00046	5.96012	38.609	-0.00188	0.00023	0.196933	0.000297	-4.8822	0.0010	87.50	150.50	392.80	367.50
56497.533126	26.82809	0.00046	5.95868	38.620	-0.00099	0.00023	0.196944	0.000295	-4.8822	0.0010	87.90	151.30	393.80	367.30
56497.653151	26.82795	0.00045	5.96059	38.608	-0.00058	0.00022	0.196706	0.000282	-4.8830	0.0010	91.60	158.80	409.50	383.40
56497.654633	26.82840	0.00045	5.95998	38.606	-0.00172	0.00022	0.196756	0.000284	-4.8828	0.0010	91.20	158.70	407.20	376.60
56497.656172	26.82847	0.00045	5.95889	38.615	-0.00170	0.00022	0.197344	0.000288	-4.8808	0.0010	90.00	156.80	402.00	370.90
56497.657711	26.82794	0.00045	5.96129	38.605	-0.00055	0.00022	0.197324	0.000285	-4.8808	0.0010	90.70	157.70	405.40	376.50
56497.659251	26.82866	0.00046	5.95874	38.614	-0.00173	0.00023	0.196276	0.000293	-4.8845	0.0010	88.30	153.70	395.20	365.20
56497.660779	26.82876	0.00045	5.95893	38.613	-0.00009	0.00022	0.197127	0.000283	-4.8815	0.0010	91.20	158.60	405.90	375.00
56497.662283	26.82894	0.00045	5.95898	38.614	-0.00100	0.00022	0.197231	0.000287	-4.8811	0.0010	90.00	156.10	400.60	370.90
56497.663834	26.82905	0.00045	5.95999	38.609	-0.00069	0.00022	0.197282	0.000290	-4.8810	0.0010	89.50	154.70	399.50	371.70
56498.529854	26.82880	0.00046	5.95961	38.623	-0.00062	0.00025	0.197245	0.000331	-4.8811	0.0012	79.30	137.00	358.00	339.30
56498.531301	26.82816	0.00047	5.96136	38.622	-0.00152	0.00026	0.197317	0.000343	-4.8808	0.0012	77.00	133.00	349.10	332.40
56498.532794	26.82893	0.00046	5.95972	38.621	-0.00123	0.00024	0.197726	0.000322	-4.8794	0.0011	81.50	140.00	366.10	348.50
56498.534253	26.82907	0.00046	5.96185	38.617	-0.00123	0.00024	0.197286	0.000322	-4.8810	0.0011	81.30	140.30	365.60	346.80
56498.535688	26.82915	0.00045	5.96055	38.609	-0.00191	0.00023	0.197378	0.000292	-4.8806	0.0010	88.90	152.50	396.20	375.30
56498.537123	26.82926	0.00046	5.95975	38.621	-0.00104	0.00024	0.197294	0.000319	-4.8809	0.0011	82.10	140.30	369.70	354.20
56498.599011	26.82842	0.00046	5.96113	38.612	-0.00153	0.00025	0.196576	0.000332	-4.8834	0.0012	78.70	139.30	353.00	320.40
56498.600457	26.82828	0.00047	5.96099	38.623	-0.00134	0.00026	0.195841	0.000353	-4.8860	0.0012	74.50	132.20	336.90	307.90
56498.601869	26.82750	0.00048	5.96186	38.623	-0.00099	0.00029	0.195814	0.000393	-4.8861	0.0014	67.80	121.00	309.60	285.30
56498.603397	26.82788	0.00046	5.96001	38.617	-0.00196	0.00025	0.195804	0.000329	-4.8861	0.0012	79.30	140.20	358.50	328.00
56498.604832	26.82793	0.00046	5.95971	38.622	-0.00135	0.00025	0.196818	0.000333	-4.8826	0.0012	78.70	138.90	355.90	326.70
56498.606314	26.82789	0.00047	5.96104	38.615	-0.00114	0.00026	0.196442	0.000342	-4.8839	0.0012	76.80	135.50	348.90	321.10
56499.554419	26.82898	0.00046	5.96030	38.607	-0.00154	0.00024	0.199175	0.000313	-4.8744	0.0011	84.50	136.40	379.00	387.60
56499.555866	26.82928	0.00046	5.95964	38.609	-0.00072	0.00024	0.199674	0.000315	-4.8727	0.0011	84.00	135.60	377.00	386.60
56499.557336	26.82834	0.00047	5.96103	38.615	-0.00177	0.00027	0.198454	0.000353	-4.8769	0.0012	75.50	124.30	343.70	349.30
56499.558771	26.82854	0.00046	5.95901	38.614	-0.00059	0.00024	0.198937	0.000304	-4.8753	0.0010	86.40	140.20	385.90	391.50
56499.560229	26.82911	0.00047	5.96072	38.615	-0.00070	0.00025	0.198697	0.000334	-4.8761	0.0011	79.40	130.00	359.00	364.90
56499.561676	26.82852	0.00047	5.95982	38.617	0.00004	0.00026	0.197600	0.000341	-4.8799	0.0012	77.60	127.80	351.90	355.80
56499.646411	26.82746	0.00048	5.96065	38.612	-0.00231	0.00028	0.197989	0.000389	-4.8785	0.0013	69.10	115.50	320.30	324.80
56499.647939	26.82915	0.00049	5.95947	38.625	-0.00093	0.00029	0.199029	0.000400	-4.8749	0.0014	67.70	112.60	316.10	324.80
56499.649339	26.82856	0.00048	5.95886	38.625	-0.00215	0.00029	0.198594	0.000392	-4.8764	0.0014	68.70	114.30	320.60	328.30
56499.650844	26.82901	0.00048	5.95891	38.623	-0.00227	0.00028	0.199010	0.000376	-4.8750	0.0013	71.50	118.30	332.00	338.70
56499.652314	26.82830	0.00049	5.96006	38.631	-0.00181	0.00030	0.198589	0.000418	-4.8765	0.0014	65.00	108.50	306.50	314.30
56499.653714	26.82984	0.00046	5.95883	38.614	-0.00203	0.00025	0.199281	0.000327	-4.8741	0.0011	81.10	132.40	370.90	377.40
