jdb	vrad	svrad	fwhm	contrast	bis_span	noise	s_mw	sig_s	rhk	sig_rhk	sn_CaII	sn10	sn50	sn60
57253.576568	-18.42168	0.00057	6.06503	49.802	0.01440	0.00031	0.224797	0.001002	-4.9838	0.0022	29.80	71.20	215.60	214.70
57253.577818	-18.42227	0.00058	6.06587	49.793	0.01355	0.00034	0.224428	0.001104	-4.9846	0.0024	27.50	66.20	202.80	204.20
57253.579045	-18.42403	0.00058	6.06560	49.799	0.01484	0.00034	0.226876	0.001112	-4.9793	0.0024	27.60	64.90	202.50	209.60
57253.580260	-18.42196	0.00058	6.06593	49.796	0.01312	0.00034	0.226078	0.001064	-4.9810	0.0023	28.50	66.60	202.30	205.20
57253.581498	-18.42472	0.00058	6.06432	49.800	0.01284	0.00032	0.226467	0.001010	-4.9802	0.0022	29.80	69.00	207.90	210.60
57253.582679	-18.42064	0.00057	6.06595	49.795	0.01398	0.00031	0.225476	0.000920	-4.9823	0.0020	32.00	74.00	219.10	219.20
57253.583906	-18.42263	0.00057	6.06657	49.797	0.01204	0.00031	0.223536	0.000951	-4.9866	0.0021	31.20	72.20	215.00	215.20
57253.585110	-18.42212	0.00060	6.06573	49.818	0.01258	0.00037	0.228480	0.001210	-4.9759	0.0026	26.00	58.70	185.40	198.80
57253.586348	-18.42570	0.00061	6.06667	49.808	0.01581	0.00039	0.229643	0.001270	-4.9734	0.0027	24.90	56.10	178.40	192.00
57253.587540	-18.42196	0.00060	6.06609	49.806	0.01398	0.00036	0.225227	0.001150	-4.9829	0.0025	26.90	60.60	190.50	202.50
57253.588790	-18.42378	0.00061	6.06593	49.808	0.01287	0.00038	0.226806	0.001289	-4.9795	0.0028	24.60	56.20	178.40	191.40
57253.590006	-18.42249	0.00061	6.06549	49.809	0.01467	0.00038	0.225768	0.001271	-4.9817	0.0028	24.70	57.50	181.00	190.90
57253.591175	-18.42119	0.00061	6.06440	49.821	0.01305	0.00038	0.226473	0.001259	-4.9802	0.0027	25.00	57.90	181.60	191.00
57253.592436	-18.42376	0.00060	6.06612	49.806	0.01269	0.00037	0.224557	0.001207	-4.9844	0.0026	25.70	60.80	185.40	188.60
57253.593629	-18.42076	0.00058	6.06545	49.804	0.01327	0.00033	0.227086	0.001014	-4.9789	0.0022	29.60	70.30	205.50	201.00
57253.594821	-18.42318	0.00058	6.06422	49.804	0.01426	0.00033	0.223948	0.001031	-4.9857	0.0023	29.00	69.00	203.60	200.60
57253.596071	-18.41999	0.00058	6.06457	49.799	0.01369	0.00034	0.225241	0.001066	-4.9829	0.0023	28.30	67.30	199.40	196.70
57253.597298	-18.42312	0.00058	6.06400	49.810	0.01396	0.00033	0.224179	0.001054	-4.9852	0.0023	28.50	68.20	200.20	195.40
57253.598513	-18.42077	0.00059	6.06560	49.806	0.01349	0.00034	0.223997	0.001091	-4.9856	0.0024	27.80	65.70	197.20	197.30
57253.599717	-18.42467	0.00057	6.06284	49.806	0.01478	0.00032	0.223791	0.000995	-4.9860	0.0022	29.80	71.60	207.10	198.30
57253.600932	-18.42092	0.00058	6.06415	49.811	0.01355	0.00033	0.225463	0.001041	-4.9824	0.0023	28.80	69.00	202.40	197.00
57253.602159	-18.42235	0.00057	6.06395	49.808	0.01380	0.00031	0.225944	0.000968	-4.9813	0.0021	30.60	73.00	211.90	204.30
57253.603351	-18.42390	0.00059	6.06672	49.807	0.01432	0.00034	0.225295	0.001096	-4.9827	0.0024	27.80	64.60	197.80	203.20
57253.604578	-18.42239	0.00059	6.06733	49.805	0.01402	0.00034	0.227542	0.001093	-4.9779	0.0024	28.00	64.30	199.00	207.00
57253.605794	-18.42212	0.00059	6.06584	49.797	0.01469	0.00036	0.228415	0.001136	-4.9760	0.0024	27.30	61.40	192.80	204.60
57253.607032	-18.42558	0.00059	6.06766	49.799	0.01436	0.00036	0.225536	0.001158	-4.9822	0.0025	26.60	61.90	189.60	194.80
57253.608224	-18.42296	0.00058	6.06651	49.799	0.01396	0.00034	0.225573	0.001053	-4.9821	0.0023	28.70	66.30	201.70	207.30
57253.609451	-18.42405	0.00058	6.06645	49.799	0.01402	0.00034	0.225461	0.001055	-4.9824	0.0023	28.70	66.10	202.90	209.20
57253.610678	-18.42127	0.00058	6.06463	49.809	0.01249	0.00034	0.225339	0.001065	-4.9826	0.0023	28.40	66.30	201.60	205.10
57253.611847	-18.42482	0.00060	6.06555	49.809	0.01303	0.00037	0.224880	0.001206	-4.9836	0.0026	25.70	60.30	184.90	190.20
57253.613086	-18.42186	0.00061	6.06424	49.821	0.01355	0.00039	0.224982	0.001298	-4.9834	0.0028	24.20	57.20	175.70	181.60
57253.614301	-18.42376	0.00059	6.06464	49.814	0.01460	0.00035	0.224899	0.001106	-4.9836	0.0024	27.60	64.00	194.90	199.70
57253.615539	-18.42113	0.00058	6.06524	49.797	0.01500	0.00034	0.227553	0.001067	-4.9779	0.0023	28.60	65.10	199.40	207.30
57253.616732	-18.42353	0.00059	6.06690	49.800	0.01511	0.00035	0.225685	0.001117	-4.9819	0.0024	27.50	63.10	192.60	198.70
57253.617924	-18.42471	0.00059	6.06467	49.801	0.01609	0.00036	0.227067	0.001128	-4.9789	0.0024	27.20	62.60	191.80	198.70
57253.619162	-18.42171	0.00059	6.06766	49.803	0.01444	0.00035	0.225109	0.001081	-4.9831	0.0024	28.10	64.70	196.80	202.90
57253.620366	-18.42299	0.00058	6.06386	49.808	0.01371	0.00034	0.226159	0.001056	-4.9809	0.0023	28.60	66.30	200.00	204.30
57253.621581	-18.42523	0.00056	6.06457	49.801	0.01387	0.00030	0.224383	0.000881	-4.9847	0.0019	33.00	78.70	224.40	212.20
57253.622797	-18.42294	0.00057	6.06562	49.809	0.01454	0.00032	0.223463	0.000998	-4.9867	0.0022	29.80	71.40	208.10	200.70
57253.624035	-18.42557	0.00061	6.06633	49.812	0.01409	0.00039	0.224136	0.001340	-4.9853	0.0029	23.50	58.20	172.80	168.40
57253.625262	-18.42366	0.00061	6.06677	49.810	0.01240	0.00038	0.222169	0.001272	-4.9896	0.0028	24.40	59.90	177.80	173.90
57253.626489	-18.42379	0.00060	6.06435	49.810	0.01500	0.00036	0.222890	0.001177	-4.9880	0.0026	26.00	63.50	186.40	179.90
57253.627716	-18.42270	0.00058	6.06554	49.797	0.01316	0.00034	0.224463	0.001065	-4.9846	0.0023	28.30	67.40	199.30	196.20
57253.628897	-18.42467	0.00058	6.06363	49.805	0.01428	0.00033	0.224467	0.001000	-4.9845	0.0022	29.90	69.00	207.30	210.20
57253.630112	-18.42190	0.00057	6.06561	49.801	0.01427	0.00032	0.225657	0.000979	-4.9820	0.0021	30.50	70.50	209.60	210.90
57253.631350	-18.42270	0.00057	6.06603	49.798	0.01351	0.00031	0.224738	0.000943	-4.9840	0.0021	31.40	73.10	216.30	215.30
57253.632554	-18.42311	0.00057	6.06506	49.805	0.01328	0.00031	0.225274	0.000947	-4.9828	0.0021	31.20	72.70	214.80	214.90
57253.633723	-18.42499	0.00058	6.06522	49.807	0.01339	0.00033	0.226667	0.001023	-4.9798	0.0022	29.40	68.10	205.50	209.40
57253.634973	-18.42326	0.00056	6.06519	49.801	0.01371	0.00030	0.225193	0.000897	-4.9830	0.0020	32.60	76.40	222.50	218.20
57253.636177	-18.42488	0.00056	6.06615	49.796	0.01460	0.00030	0.224611	0.000879	-4.9842	0.0019	33.20	77.60	225.10	220.30
57253.637392	-18.42102	0.00058	6.06472	49.806	0.01423	0.00033	0.228497	0.001027	-4.9758	0.0022	29.60	66.60	204.60	214.80
57253.638631	-18.42489	0.00057	6.06586	49.801	0.01494	0.00031	0.225275	0.000936	-4.9828	0.0020	31.60	71.50	216.40	224.00
57253.639846	-18.42105	0.00057	6.06669	49.797	0.01361	0.00032	0.225321	0.000958	-4.9827	0.0021	31.00	70.50	214.20	220.90
57253.641073	-18.42219	0.00058	6.06396	49.811	0.01429	0.00034	0.225438	0.001066	-4.9824	0.0023	28.50	65.50	198.60	203.70
57253.642335	-18.42324	0.00058	6.06536	49.801	0.01414	0.00033	0.227523	0.001029	-4.9779	0.0022	29.50	66.20	203.40	212.90
57253.643550	-18.42360	0.00058	6.06458	49.809	0.01434	0.00033	0.224354	0.001010	-4.9848	0.0022	29.70	68.80	205.50	207.50
57253.644742	-18.42458	0.00056	6.06481	49.810	0.01510	0.00030	0.224191	0.000898	-4.9852	0.0020	32.50	76.40	221.70	216.10
57253.647370	-18.42403	0.00058	6.06352	49.809	0.01526	0.00034	0.227066	0.001073	-4.9789	0.0023	28.30	66.10	199.60	202.40
57253.648631	-18.42209	0.00058	6.06568	49.802	0.01395	0.00034	0.224242	0.001070	-4.9850	0.0023	28.20	66.10	199.40	201.30
57253.649824	-18.42600	0.00058	6.06584	49.807	0.01384	0.00034	0.225333	0.001050	-4.9827	0.0023	28.60	67.70	200.70	198.30
57253.651039	-18.42411	0.00060	6.06369	49.813	0.01396	0.00037	0.224195	0.001226	-4.9851	0.0027	25.40	59.20	183.30	190.90
57253.652243	-18.42327	0.00058	6.06520	49.808	0.01467	0.00033	0.224404	0.001041	-4.9847	0.0023	28.90	67.20	202.10	203.40
57253.653481	-18.42358	0.00058	6.06399	49.798	0.01357	0.00033	0.224713	0.001010	-4.9840	0.0022	29.70	69.40	206.70	205.00
57253.654720	-18.42360	0.00058	6.06538	49.818	0.01414	0.00034	0.225072	0.001066	-4.9832	0.0023	28.40	66.30	200.60	203.10
57253.655923	-18.42427	0.00059	6.06596	49.807	0.01514	0.00035	0.224215	0.001111	-4.9851	0.0024	27.40	64.90	195.60	195.30
57253.657127	-18.42277	0.00061	6.06352	49.821	0.01276	0.00038	0.225773	0.001258	-4.9817	0.0027	24.80	59.20	179.70	181.30
57253.658366	-18.42571	0.00060	6.06353	49.820	0.01519	0.00037	0.225952	0.001223	-4.9813	0.0027	25.40	60.50	183.60	185.80
57253.659569	-18.42558	0.00061	6.06390	49.820	0.01424	0.00039	0.226536	0.001344	-4.9800	0.0029	23.60	57.10	173.40	173.30
57253.660796	-18.42192	0.00062	6.06674	49.813	0.01299	0.00040	0.224691	0.001362	-4.9841	0.0030	23.30	56.10	171.70	173.80
57253.661977	-18.42444	0.00059	6.06427	49.819	0.01297	0.00035	0.224968	0.001143	-4.9835	0.0025	26.70	63.80	190.30	188.80
57253.663215	-18.42210	0.00060	6.06540	49.811	0.01297	0.00036	0.225003	0.001181	-4.9834	0.0026	26.10	62.60	186.70	184.30
57253.664408	-18.42230	0.00059	6.06400	49.818	0.01378	0.00034	0.225320	0.001097	-4.9827	0.0024	27.80	64.90	197.60	199.90
57253.665600	-18.42377	0.00058	6.06646	49.803	0.01359	0.00033	0.223818	0.001026	-4.9860	0.0022	29.20	68.50	205.00	203.80
57253.666838	-18.42227	0.00058	6.06470	49.805	0.01426	0.00034	0.227125	0.001076	-4.9788	0.0023	28.20	66.20	197.50	196.20
57253.668054	-18.42389	0.00059	6.06600	49.804	0.01401	0.00034	0.223241	0.001077	-4.9872	0.0024	28.00	66.50	197.20	192.80
57267.639443	-18.42536	0.00044	6.06855	49.783	0.01085	0.00027	0.237741	0.000872	-4.9565	0.0018	34.50	73.20	257.60	299.00
57267.641828	-18.42406	0.00045	6.06968	49.785	0.01158	0.00028	0.236582	0.000903	-4.9589	0.0019	33.50	71.20	247.90	289.60
57267.644235	-18.42415	0.00045	6.06829	49.790	0.01171	0.00028	0.235771	0.000922	-4.9605	0.0019	32.80	69.50	244.00	288.80
57267.646550	-18.42439	0.00046	6.06927	49.789	0.01177	0.00030	0.237360	0.001001	-4.9573	0.0021	30.90	65.70	232.90	276.00
57267.648911	-18.42464	0.00045	6.06972	49.782	0.01173	0.00029	0.237524	0.000952	-4.9569	0.0020	32.00	68.50	239.10	280.40
57267.726229	-18.42568	0.00045	6.06945	49.785	0.01172	0.00028	0.231821	0.000879	-4.9688	0.0019	33.60	77.20	247.50	258.50
57267.728706	-18.42633	0.00047	6.07103	49.782	0.01241	0.00032	0.233331	0.001084	-4.9656	0.0023	28.30	66.40	216.10	228.80
57267.730928	-18.42631	0.00047	6.07226	49.774	0.01333	0.00032	0.232787	0.001079	-4.9667	0.0023	28.50	66.60	217.30	229.70
57267.733394	-18.42617	0.00046	6.07076	49.781	0.01220	0.00029	0.229817	0.000968	-4.9730	0.0021	30.80	72.00	234.10	244.60
57267.735755	-18.42660	0.00046	6.07074	49.787	0.01105	0.00030	0.232736	0.000975	-4.9668	0.0020	30.90	71.60	231.00	245.80
57268.641022	-18.42278	0.00039	6.07054	49.736	0.01238	0.00018	0.235061	0.000503	-4.9620	0.0010	54.70	120.90	377.50	406.80
57268.721557	-18.42383	0.00039	6.07205	49.727	0.01292	0.00018	0.233526	0.000495	-4.9652	0.0010	55.20	124.20	386.60	395.50
57279.680063	-18.42699	0.00041	6.07550	49.692	0.01652	0.00019	0.241908	0.000553	-4.9480	0.0011	50.80	114.40	354.10	371.40
57279.685167	-18.42724	0.00041	6.07552	49.693	0.01577	0.00019	0.241992	0.000561	-4.9479	0.0011	50.20	112.40	349.10	368.30
57279.689091	-18.42737	0.00042	6.07639	49.704	0.01693	0.00021	0.240452	0.000635	-4.9510	0.0013	44.80	103.00	314.80	323.00
57281.338955	-18.42498	0.00049	6.07339	49.762	0.01534	0.00035	0.235416	0.001223	-4.9613	0.0025	25.50	63.30	192.90	189.90
57281.345552	-18.42450	0.00052	6.07026	49.781	0.01712	0.00039	0.236535	0.001420	-4.9589	0.0029	22.60	56.70	174.80	175.00
57281.347126	-18.42548	0.00052	6.07065	49.772	0.01824	0.00039	0.236835	0.001427	-4.9583	0.0029	22.50	56.90	174.10	173.50
57281.348585	-18.42430	0.00051	6.07217	49.762	0.01567	0.00038	0.238428	0.001366	-4.9551	0.0028	23.40	59.10	180.00	178.20
57281.352450	-18.42502	0.00054	6.07043	49.780	0.01707	0.00042	0.234998	0.001608	-4.9621	0.0033	20.40	52.90	162.50	162.00
57281.353920	-18.42532	0.00053	6.06931	49.783	0.01728	0.00040	0.234073	0.001496	-4.9640	0.0031	21.60	55.90	170.00	167.30
57281.355367	-18.42577	0.00051	6.07099	49.772	0.01421	0.00037	0.235492	0.001353	-4.9611	0.0028	23.40	60.10	181.80	178.10
57281.356849	-18.42548	0.00052	6.07203	49.769	0.01651	0.00039	0.236073	0.001493	-4.9599	0.0031	21.70	56.00	172.20	172.00
57281.358296	-18.42480	0.00049	6.07262	49.759	0.01736	0.00035	0.233038	0.001229	-4.9662	0.0026	25.20	64.50	193.80	188.50
57281.359742	-18.42561	0.00049	6.07157	49.766	0.01581	0.00035	0.233754	0.001258	-4.9647	0.0026	24.70	64.10	191.60	184.70
57281.361178	-18.42499	0.00052	6.07135	49.770	0.01380	0.00038	0.235459	0.001432	-4.9612	0.0030	22.30	58.90	176.40	169.40
57281.362601	-18.42511	0.00049	6.07257	49.764	0.01687	0.00035	0.233861	0.001243	-4.9645	0.0026	24.90	64.90	194.00	185.70
57281.364036	-18.42550	0.00051	6.07006	49.775	0.01737	0.00037	0.232874	0.001396	-4.9666	0.0029	22.60	59.70	180.30	174.30
57281.365506	-18.42494	0.00051	6.06981	49.771	0.01617	0.00037	0.235491	0.001391	-4.9611	0.0029	22.80	60.70	180.80	171.70
57281.366988	-18.42496	0.00054	6.07049	49.772	0.01569	0.00041	0.236246	0.001636	-4.9595	0.0034	20.00	54.10	163.50	158.40
57281.368423	-18.42595	0.00047	6.07190	49.755	0.01532	0.00031	0.232926	0.001076	-4.9664	0.0023	27.90	72.30	214.20	205.80
57281.369812	-18.42401	0.00050	6.07253	49.756	0.01515	0.00036	0.235216	0.001335	-4.9617	0.0028	23.60	61.30	189.50	189.60
57281.371305	-18.42584	0.00054	6.07256	49.766	0.01547	0.00041	0.232178	0.001643	-4.9680	0.0035	19.80	53.30	165.70	165.20
57281.372775	-18.42625	0.00048	6.07182	49.765	0.01540	0.00034	0.236661	0.001226	-4.9587	0.0025	25.40	65.70	202.60	201.50
57281.374199	-18.42535	0.00046	6.07177	49.742	0.01483	0.00031	0.232674	0.001095	-4.9670	0.0023	27.50	72.10	219.40	212.90
57281.375599	-18.42486	0.00048	6.07230	49.762	0.01614	0.00033	0.233351	0.001211	-4.9656	0.0025	25.30	67.10	205.80	200.60
57281.377081	-18.42557	0.00050	6.07140	49.768	0.01497	0.00036	0.232155	0.001389	-4.9681	0.0029	22.60	61.20	188.60	184.00
57281.378574	-18.42502	0.00048	6.07273	49.760	0.01385	0.00033	0.233759	0.001127	-4.9647	0.0024	27.10	68.40	203.80	197.70
57281.379974	-18.42554	0.00048	6.07168	49.760	0.01631	0.00034	0.232971	0.001116	-4.9664	0.0023	27.30	68.40	199.10	190.80
57281.381433	-18.42552	0.00048	6.07110	49.766	0.01570	0.00033	0.233946	0.001113	-4.9643	0.0023	27.40	68.40	200.30	192.20
57281.382926	-18.42552	0.00050	6.07172	49.758	0.01680	0.00036	0.234362	0.001223	-4.9634	0.0025	25.30	64.40	187.20	178.80
57281.384338	-18.42511	0.00047	6.07113	49.765	0.01636	0.00032	0.234969	0.001041	-4.9622	0.0022	29.00	72.50	208.80	197.00
57281.385785	-18.42571	0.00047	6.07123	49.765	0.01601	0.00031	0.234345	0.001013	-4.9635	0.0021	29.50	74.40	213.80	200.10
57281.387278	-18.42539	0.00048	6.07186	49.766	0.01763	0.00034	0.232807	0.001122	-4.9667	0.0024	27.10	68.50	200.00	189.90
57281.388667	-18.42545	0.00045	6.07360	49.745	0.01543	0.00029	0.235464	0.000909	-4.9612	0.0019	32.60	78.80	232.30	227.80
57281.390090	-18.42497	0.00045	6.07231	49.751	0.01685	0.00028	0.233918	0.000867	-4.9644	0.0018	33.70	81.80	238.80	233.30
57281.391526	-18.42505	0.00046	6.07172	49.754	0.01494	0.00031	0.235929	0.000992	-4.9602	0.0020	30.20	73.80	219.60	218.20
57281.392996	-18.42448	0.00045	6.07322	49.749	0.01461	0.00028	0.236298	0.000892	-4.9594	0.0018	33.10	80.60	236.90	231.80
57281.394396	-18.42468	0.00045	6.07356	49.754	0.01616	0.00029	0.234104	0.000932	-4.9640	0.0019	31.80	78.10	230.00	224.50
57281.395878	-18.42432	0.00045	6.07298	49.745	0.01648	0.00028	0.234354	0.000895	-4.9635	0.0019	32.90	80.90	236.30	229.00
57281.397313	-18.42488	0.00045	6.07130	49.755	0.01778	0.00029	0.234832	0.000915	-4.9625	0.0019	32.20	80.30	233.80	223.20
57281.398748	-18.42546	0.00047	6.06984	49.764	0.01555	0.00031	0.231597	0.001026	-4.9692	0.0022	29.20	73.20	216.40	210.30
57281.400241	-18.42578	0.00047	6.07207	49.756	0.01727	0.00031	0.234536	0.001037	-4.9631	0.0022	29.00	73.20	215.00	207.60
57281.401688	-18.42501	0.00047	6.07219	49.753	0.01623	0.00031	0.235486	0.001047	-4.9611	0.0022	28.70	72.80	215.00	209.20
57281.403054	-18.42457	0.00049	6.07228	49.764	0.01600	0.00034	0.232915	0.001209	-4.9665	0.0025	25.50	65.00	196.70	195.00
57281.404558	-18.42557	0.00047	6.07248	49.756	0.01689	0.00032	0.233360	0.001097	-4.9655	0.0023	27.50	70.90	210.30	202.70
57281.406005	-18.42445	0.00046	6.07007	49.759	0.01574	0.00031	0.234895	0.001051	-4.9623	0.0022	28.70	72.80	217.10	211.80
57281.407464	-18.42494	0.00047	6.07143	49.763	0.01604	0.00032	0.231504	0.001094	-4.9694	0.0023	27.60	71.10	211.00	204.20
57281.408910	-18.42516	0.00046	6.07329	49.757	0.01552	0.00030	0.233578	0.000966	-4.9651	0.0020	30.60	77.80	223.30	208.90
57281.410357	-18.42506	0.00046	6.07061	49.758	0.01573	0.00030	0.235144	0.000956	-4.9618	0.0020	31.20	76.50	217.90	205.60
57281.411792	-18.42477	0.00047	6.07232	49.756	0.01504	0.00032	0.235735	0.001006	-4.9606	0.0021	29.80	73.90	211.00	198.90
57281.413251	-18.42507	0.00046	6.07175	49.760	0.01668	0.00031	0.234924	0.000975	-4.9623	0.0020	30.50	75.90	213.50	198.10
57281.414698	-18.42396	0.00047	6.07171	49.762	0.01672	0.00032	0.234017	0.001033	-4.9642	0.0022	29.00	73.10	205.30	189.80
57281.416121	-18.42467	0.00047	6.07019	49.766	0.01605	0.00031	0.234126	0.000997	-4.9639	0.0021	29.90	75.80	208.00	187.50
57281.417568	-18.42492	0.00046	6.07142	49.761	0.01546	0.00030	0.231698	0.000942	-4.9690	0.0020	31.30	79.00	215.20	192.00
57281.419050	-18.42525	0.00047	6.07036	49.769	0.01680	0.00031	0.232685	0.000987	-4.9670	0.0021	30.10	76.10	210.00	190.00
57281.420473	-18.42591	0.00046	6.07104	49.761	0.01592	0.00030	0.233062	0.000927	-4.9662	0.0019	31.60	80.30	219.20	194.10
57281.421920	-18.42472	0.00044	6.07229	49.749	0.01597	0.00027	0.236003	0.000821	-4.9600	0.0017	35.60	83.90	245.50	244.80
57281.423390	-18.42522	0.00045	6.07239	49.755	0.01523	0.00028	0.236220	0.000867	-4.9596	0.0018	34.00	80.40	237.10	238.30
57281.424802	-18.42534	0.00045	6.07244	49.752	0.01555	0.00028	0.236842	0.000871	-4.9583	0.0018	33.80	80.90	236.50	235.20
57281.426272	-18.42540	0.00045	6.07448	49.754	0.01477	0.00029	0.234339	0.000883	-4.9635	0.0018	33.40	79.60	233.80	233.40
57281.427696	-18.42499	0.00045	6.07318	49.752	0.01551	0.00029	0.235542	0.000885	-4.9610	0.0018	33.40	79.70	233.40	233.10
57281.429154	-18.42554	0.00045	6.07093	49.764	0.01480	0.00029	0.236165	0.000910	-4.9597	0.0019	32.60	78.40	229.10	228.40
57281.430612	-18.42485	0.00044	6.07173	49.751	0.01515	0.00028	0.233996	0.000843	-4.9642	0.0018	34.50	83.90	240.50	232.80
57281.432082	-18.42508	0.00045	6.07199	49.763	0.01689	0.00028	0.236995	0.000865	-4.9580	0.0018	34.10	80.60	237.70	240.20
57281.433506	-18.42476	0.00044	6.07231	49.752	0.01510	0.00028	0.237188	0.000852	-4.9576	0.0018	34.50	81.60	239.70	241.60
57281.434941	-18.42473	0.00045	6.07267	49.759	0.01554	0.00029	0.237754	0.000889	-4.9564	0.0018	33.40	79.20	233.40	236.20
57281.436388	-18.42518	0.00045	6.07034	49.749	0.01495	0.00029	0.233989	0.000899	-4.9642	0.0019	32.80	78.60	231.00	232.50
57281.437835	-18.42478	0.00045	6.07245	49.750	0.01548	0.00029	0.236312	0.000911	-4.9594	0.0019	32.50	78.60	231.20	231.00
57281.439270	-18.42460	0.00046	6.07137	49.756	0.01656	0.00030	0.235330	0.000970	-4.9614	0.0020	30.80	74.80	221.00	222.50
57281.440763	-18.42532	0.00046	6.07182	49.765	0.01588	0.00031	0.236124	0.000990	-4.9598	0.0020	30.40	74.10	219.10	219.60
57281.442175	-18.42468	0.00045	6.07240	49.756	0.01537	0.00029	0.236422	0.000921	-4.9592	0.0019	32.20	78.20	229.30	228.10
57281.443622	-18.42506	0.00046	6.07185	49.755	0.01553	0.00031	0.236127	0.000973	-4.9598	0.0020	30.90	72.80	217.80	219.90
57281.445104	-18.42606	0.00047	6.07216	49.770	0.01416	0.00032	0.235869	0.001047	-4.9603	0.0022	29.10	69.50	207.90	209.30
57281.446562	-18.42514	0.00046	6.07220	49.757	0.01609	0.00031	0.236447	0.000970	-4.9591	0.0020	30.90	73.40	218.00	218.30
57281.448020	-18.42462	0.00046	6.07100	49.762	0.01630	0.00030	0.236967	0.000919	-4.9581	0.0019	32.30	76.80	225.20	223.60
57281.449490	-18.42526	0.00046	6.07243	49.761	0.01663	0.00030	0.234614	0.000911	-4.9629	0.0019	32.50	77.70	225.20	220.90
57281.450926	-18.42488	0.00045	6.07218	49.754	0.01621	0.00029	0.237317	0.000869	-4.9573	0.0018	34.00	80.50	233.30	229.80
57281.452361	-18.42545	0.00046	6.07237	49.760	0.01447	0.00030	0.237642	0.000917	-4.9567	0.0019	32.50	76.70	225.50	224.50
57281.453819	-18.42431	0.00045	6.07184	49.758	0.01674	0.00029	0.236574	0.000861	-4.9589	0.0018	34.10	80.60	234.10	231.00
57281.455266	-18.42507	0.00046	6.07235	49.763	0.01602	0.00030	0.237511	0.000913	-4.9569	0.0019	32.70	76.10	226.80	229.30
57281.456690	-18.42558	0.00047	6.07216	49.761	0.01537	0.00032	0.237881	0.001002	-4.9562	0.0021	30.20	71.70	213.60	215.40
57281.458148	-18.42561	0.00048	6.07206	49.756	0.01531	0.00033	0.237923	0.001073	-4.9561	0.0022	28.60	68.40	203.60	204.70
57281.459606	-18.42565	0.00047	6.07282	49.765	0.01682	0.00031	0.237700	0.000974	-4.9566	0.0020	30.90	73.50	216.50	216.20
57281.461042	-18.42560	0.00048	6.07417	49.760	0.01790	0.00033	0.237225	0.001081	-4.9575	0.0022	28.40	67.00	202.40	208.40
57281.462512	-18.42547	0.00048	6.07193	49.762	0.01628	0.00033	0.237668	0.001072	-4.9566	0.0022	28.60	67.80	204.00	208.40
57281.463935	-18.42511	0.00048	6.07091	49.761	0.01484	0.00034	0.236826	0.001093	-4.9583	0.0022	28.10	66.90	200.60	205.10
57281.465417	-18.42509	0.00047	6.07364	49.757	0.01547	0.00031	0.237489	0.000986	-4.9570	0.0020	30.60	72.80	214.50	215.00
57281.466829	-18.42467	0.00046	6.07127	49.760	0.01652	0.00031	0.238281	0.000959	-4.9554	0.0020	31.40	73.80	218.30	221.70
57281.468276	-18.42541	0.00047	6.07265	49.763	0.01616	0.00032	0.237004	0.001002	-4.9580	0.0021	30.10	71.60	211.50	213.90
57281.469734	-18.42578	0.00046	6.07093	49.765	0.01478	0.00031	0.234303	0.000963	-4.9636	0.0020	31.10	74.00	217.10	217.80
57281.471181	-18.42544	0.00045	6.07261	49.752	0.01558	0.00029	0.234484	0.000894	-4.9632	0.0019	33.00	78.30	228.20	227.00
57281.472604	-18.42500	0.00046	6.07322	49.758	0.01524	0.00030	0.236755	0.000948	-4.9585	0.0020	31.60	75.60	219.70	217.40
57281.474074	-18.42607	0.00046	6.07242	49.758	0.01560	0.00031	0.236290	0.000943	-4.9595	0.0019	31.70	75.00	219.90	221.30
57281.475510	-18.42545	0.00047	6.07217	49.766	0.01507	0.00031	0.236046	0.000976	-4.9600	0.0020	30.80	72.50	214.20	217.90
57281.476980	-18.42486	0.00047	6.07459	49.754	0.01704	0.00031	0.236151	0.000976	-4.9597	0.0020	30.80	73.20	214.40	216.00
57281.478450	-18.42453	0.00046	6.07163	49.761	0.01583	0.00030	0.236349	0.000930	-4.9593	0.0019	32.10	76.20	222.50	222.70
57281.479919	-18.42470	0.00046	6.07208	49.764	0.01593	0.00031	0.234643	0.000973	-4.9629	0.0020	30.80	74.00	215.70	214.70
57281.481343	-18.42467	0.00046	6.07129	49.767	0.01534	0.00030	0.236356	0.000935	-4.9593	0.0019	31.80	76.50	221.00	218.30
57281.482801	-18.42486	0.00046	6.07161	49.763	0.01646	0.00030	0.235363	0.000923	-4.9614	0.0019	32.00	78.30	223.60	216.60
57281.484260	-18.42492	0.00045	6.07133	49.760	0.01546	0.00029	0.236804	0.000887	-4.9584	0.0018	33.30	79.90	230.10	226.90
57281.485707	-18.42503	0.00046	6.07160	49.763	0.01476	0.00030	0.235901	0.000943	-4.9603	0.0019	31.60	76.40	221.30	216.90
57281.487130	-18.42523	0.00046	6.07232	49.757	0.01560	0.00031	0.237625	0.000970	-4.9567	0.0020	30.90	74.10	217.10	213.00
57281.488600	-18.42564	0.00046	6.07014	49.764	0.01450	0.00030	0.236226	0.000944	-4.9596	0.0019	31.60	75.50	220.10	216.20
57281.490059	-18.42473	0.00046	6.07116	49.765	0.01612	0.00031	0.236970	0.000973	-4.9581	0.0020	30.90	73.90	216.30	213.10
